transaction_id,transaction_date,customer_id,customer_name,region,city,category,product_name,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_amount,profit,payment_method,return_flag
TXN004192,2024-10-16,CUST0084,Arun Patil,South,Chennai,Clothing,Denim Jeans,2,2569.18,1180.75,0.1,5138.36,513.84,4624.52,2263.02,Credit Card,0
TXN004193,2024-10-05,CUST0048,Kiran Bose,South,Mysore,Cosmetics,Foundation,1,988.8,517.01,0.0,988.8,0.0,988.8,471.79,UPI,0
TXN004194,2023-02-24,CUST0430,Arun Patil,North,Amritsar,Clothing,Men's T-Shirt,1,857.74,345.12,0.05,857.74,42.89,814.85,469.73,UPI,0
TXN004195,2024-10-13,CUST0325,Swati Kapoor,South,Kochi,Clothing,Formal Shirt,4,1775.23,912.08,0.0,7100.92,0.0,7100.92,3452.6,Cash,0
TXN004196,2023-10-05,CUST0168,Rahul Sharma,Central,Varanasi,Sports,Cycle Helmet,4,1424.77,818.33,0.1,5699.08,569.91,5129.17,1855.85,Net Banking,0
TXN004197,2024-07-30,CUST0143,Pallavi Shah,Central,Raipur,Sports,Badminton Racket,2,1485.11,922.22,0.1,2970.22,297.02,2673.2,828.76,Net Banking,0
TXN004198,2023-12-27,CUST0348,Sneha Gupta,South,Bangalore,Groceries,Sugar 1kg,2,54.32,42.84,0.0,108.64,0.0,108.64,22.96,UPI,0
TXN004199,2024-02-26,CUST0216,Nikhil Dubey,East,Ranchi,Electronics,Tablet,1,19457.09,12844.82,0.0,19457.09,0.0,19457.09,6612.27,Debit Card,0
TXN004200,2024-06-13,CUST0262,Asha Pandey,East,Patna,Clothing,Denim Jeans,1,2424.52,1227.89,0.2,2424.52,484.9,1939.62,711.73,UPI,0
TXN004201,2023-11-22,CUST0040,Kavita Joshi,Central,Gwalior,Clothing,Men's T-Shirt,3,816.06,351.22,0.0,2448.18,0.0,2448.18,1394.52,Net Banking,0
TXN004202,2024-03-23,CUST0249,Lakshmi Rao,Central,Varanasi,Groceries,Whole Wheat Flour 5kg,5,257.26,191.31,0.05,1286.3,64.31,1221.99,265.44,Credit Card,0
TXN004203,2024-03-27,CUST0001,Nikhil Dubey,East,Patna,Clothing,Women's Kurti,2,1295.88,609.45,0.2,2591.76,518.35,2073.41,854.51,Credit Card,0
TXN004204,2024-11-24,CUST0439,Suresh Pillai,North,Chandigarh,Groceries,Sugar 1kg,3,53.38,41.32,0.2,160.14,32.03,128.11,4.15,Credit Card,0
TXN004205,2023-11-01,CUST0083,Kavita Joshi,Central,Varanasi,Groceries,Cooking Oil 1L,3,189.22,132.78,0.0,567.66,0.0,567.66,169.32,Net Banking,0
TXN004206,2024-09-10,CUST0001,Deepak Tiwari,Central,Varanasi,Furniture,Wooden Desk,1,11807.01,8435.14,0.0,11807.01,0.0,11807.01,3371.87,Debit Card,0
TXN004207,2023-07-13,CUST0082,Amit Kumar,West,Ahmedabad,Groceries,Tea Powder 500g,4,224.25,159.36,0.0,897.0,0.0,897.0,259.56,Net Banking,0
TXN004208,2024-01-14,CUST0297,Deepak Tiwari,North,Amritsar,Sports,Dumbbells Set,1,3725.68,2208.44,0.15,3725.68,558.85,3166.83,958.39,Cash,0
TXN004209,2023-04-13,CUST0070,Arun Patil,Central,Gwalior,Groceries,Cooking Oil 1L,1,195.0,130.47,0.0,195.0,0.0,195.0,64.53,Cash,0
TXN004210,2023-07-14,CUST0289,Rekha Srivastava,Central,Raipur,Groceries,Cooking Oil 1L,1,192.89,127.62,0.0,192.89,0.0,192.89,65.27,UPI,0
TXN004211,2024-09-02,CUST0424,Harish Agarwal,North,Lucknow,Electronics,Wireless Earbuds,1,3477.8,2170.57,0.0,3477.8,0.0,3477.8,1307.23,Cash,0
TXN004212,2024-09-19,CUST0117,Rahul Sharma,West,Pune,Electronics,Smart TV,1,34261.76,26406.72,0.15,34261.76,5139.26,29122.5,2715.78,Net Banking,0
TXN004213,2024-11-11,CUST0459,Vijay Singh,South,Hyderabad,Groceries,Sugar 1kg,1,58.33,43.07,0.0,58.33,0.0,58.33,15.26,Cash,0
TXN004214,2023-06-21,CUST0076,Pooja Nair,Central,Gwalior,Sports,Running Shoes,1,5449.82,3293.06,0.0,5449.82,0.0,5449.82,2156.76,Cash,0
TXN004215,2024-05-30,CUST0293,Ravi Chandra,South,Kochi,Clothing,Denim Jeans,2,2440.2,1166.69,0.05,4880.4,244.02,4636.38,2303.0,Cash,0
TXN004216,2024-07-07,CUST0208,Divya Iyer,North,Amritsar,Furniture,Sofa Set,3,35910.34,23793.85,0.05,107731.02,5386.55,102344.47,30962.92,Cash,1
TXN004217,2024-07-01,CUST0065,Kavita Joshi,East,Patna,Groceries,Basmati Rice 5kg,1,453.82,302.88,0.2,453.82,90.76,363.06,60.18,Cash,0
TXN004218,2023-12-14,CUST0385,Asha Pandey,East,Kolkata,Electronics,Laptop,1,42880.6,37739.93,0.05,42880.6,2144.03,40736.57,2996.64,Debit Card,0
TXN004219,2023-11-16,CUST0355,Asha Pandey,West,Pune,Sports,Dumbbells Set,3,3659.37,2238.83,0.15,10978.11,1646.72,9331.39,2614.9,Debit Card,0
TXN004220,2024-01-10,CUST0275,Anita Verma,West,Pune,Electronics,Smartphone,1,21253.61,17094.09,0.0,21253.61,0.0,21253.61,4159.52,Credit Card,0
TXN004221,2024-04-30,CUST0369,Amit Kumar,East,Kolkata,Electronics,Smartphone,1,21003.24,17377.9,0.2,21003.24,4200.65,16802.59,-575.31,Cash,0
TXN004222,2023-06-06,CUST0371,Nisha Trivedi,North,Lucknow,Electronics,Smart TV,1,37357.23,27280.9,0.1,37357.23,3735.72,33621.51,6340.61,Credit Card,0
TXN004223,2023-06-13,CUST0361,Rekha Srivastava,South,Mysore,Clothing,Denim Jeans,1,2521.48,1232.67,0.2,2521.48,504.3,2017.18,784.51,Debit Card,0
TXN004224,2023-08-16,CUST0028,Rohan Mehta,West,Nagpur,Electronics,Tablet,4,18100.57,13311.51,0.2,72402.28,14480.46,57921.82,4675.78,UPI,0
TXN004225,2023-12-30,CUST0382,Swati Kapoor,East,Bhubaneswar,Clothing,Winter Jacket,5,4061.18,2193.65,0.05,20305.9,1015.3,19290.6,8322.35,Credit Card,0
TXN004226,2024-12-15,CUST0183,Arun Patil,North,Jaipur,Groceries,Tea Powder 500g,6,213.37,150.46,0.2,1280.22,256.04,1024.18,121.42,Debit Card,1
TXN004227,2023-05-27,CUST0231,Asha Pandey,South,Bangalore,Groceries,Pulses 1kg,2,153.74,99.2,0.1,307.48,30.75,276.73,78.33,Cash,0
TXN004228,2023-08-23,CUST0412,Deepak Tiwari,Central,Varanasi,Electronics,Router,1,2931.66,1876.07,0.2,2931.66,586.33,2345.33,469.26,Net Banking,0
TXN004229,2023-08-16,CUST0095,Nisha Trivedi,West,Mumbai,Electronics,Tablet,1,19497.56,13051.6,0.0,19497.56,0.0,19497.56,6445.96,Cash,0
TXN004230,2024-10-16,CUST0380,Sanjay Yadav,East,Patna,Clothing,Denim Jeans,4,2375.86,1189.0,0.15,9503.44,1425.52,8077.92,3321.92,Credit Card,0
TXN004231,2024-04-21,CUST0190,Rajesh Malhotra,North,Amritsar,Furniture,Dining Table,4,21695.17,15024.57,0.15,86780.68,13017.1,73763.58,13665.3,Debit Card,1
TXN004232,2024-10-22,CUST0392,Sunita Mishra,South,Kochi,Groceries,Whole Wheat Flour 5kg,3,247.36,190.7,0.0,742.08,0.0,742.08,169.98,UPI,0
TXN004233,2024-12-29,CUST0435,Pooja Nair,South,Hyderabad,Cosmetics,Lipstick,4,627.27,301.78,0.2,2509.08,501.82,2007.26,800.14,Credit Card,0
TXN004234,2023-06-21,CUST0271,Arjun Reddy,East,Guwahati,Sports,Dumbbells Set,1,3631.19,2199.31,0.15,3631.19,544.68,3086.51,887.2,Cash,0
TXN004235,2024-04-08,CUST0440,Kiran Bose,West,Surat,Clothing,Denim Jeans,2,2414.16,1202.16,0.1,4828.32,482.83,4345.49,1941.17,UPI,0
TXN004236,2024-09-01,CUST0146,Meera Das,North,Delhi,Sports,Yoga Mat,3,945.66,561.76,0.2,2836.98,567.4,2269.58,584.3,UPI,0
TXN004237,2024-10-19,CUST0076,Pallavi Shah,Central,Indore,Furniture,Bookshelf,3,6277.86,4601.79,0.15,18833.58,2825.04,16008.54,2203.17,Net Banking,1
TXN004238,2024-01-12,CUST0180,Suresh Pillai,West,Pune,Groceries,Basmati Rice 5kg,2,481.61,311.11,0.05,963.22,48.16,915.06,292.84,Cash,0
TXN004239,2023-07-05,CUST0405,Sneha Gupta,South,Kochi,Electronics,Smartphone,1,21852.09,17313.14,0.0,21852.09,0.0,21852.09,4538.95,Net Banking,1
TXN004240,2023-06-11,CUST0488,Rahul Sharma,East,Kolkata,Cosmetics,Face Wash 100ml,2,293.53,159.93,0.1,587.06,58.71,528.35,208.49,UPI,0
TXN004241,2023-08-16,CUST0385,Kavita Joshi,Central,Gwalior,Groceries,Basmati Rice 5kg,2,432.74,304.23,0.0,865.48,0.0,865.48,257.02,UPI,0
TXN004242,2024-04-15,CUST0358,Kavita Joshi,East,Guwahati,Furniture,Dining Table,2,21088.34,14968.73,0.2,42176.68,8435.34,33741.34,3803.88,UPI,0
TXN004243,2024-10-14,CUST0023,Rahul Sharma,West,Nagpur,Clothing,Winter Jacket,2,3984.72,2256.29,0.0,7969.44,0.0,7969.44,3456.86,UPI,0
TXN004244,2024-10-29,CUST0263,Rohan Mehta,West,Ahmedabad,Electronics,Laptop,4,46762.23,37913.24,0.0,187048.92,0.0,187048.92,35395.96,Credit Card,0
TXN004245,2024-11-22,CUST0125,Geeta Bhatt,West,Surat,Cosmetics,Face Wash 100ml,1,284.19,163.94,0.2,284.19,56.84,227.35,63.41,UPI,0
TXN004246,2024-05-26,CUST0087,Nikhil Dubey,North,Delhi,Electronics,Smartphone,1,23375.97,16625.06,0.0,23375.97,0.0,23375.97,6750.91,UPI,0
TXN004247,2023-08-12,CUST0469,Rajesh Malhotra,Central,Bhopal,Groceries,Basmati Rice 5kg,2,489.78,316.18,0.2,979.56,195.91,783.65,151.29,Net Banking,0
TXN004248,2024-01-23,CUST0316,Deepak Tiwari,East,Ranchi,Electronics,Laptop,1,48034.57,38948.24,0.05,48034.57,2401.73,45632.84,6684.6,UPI,0
TXN004249,2023-02-10,CUST0429,Anita Verma,North,Lucknow,Sports,Dumbbells Set,3,3817.48,2264.99,0.0,11452.44,0.0,11452.44,4657.47,Net Banking,0
TXN004250,2023-06-05,CUST0260,Harish Agarwal,Central,Varanasi,Groceries,Cooking Oil 1L,2,195.63,133.25,0.0,391.26,0.0,391.26,124.76,UPI,0
TXN004251,2024-04-01,CUST0162,Arjun Reddy,North,Jaipur,Electronics,Smartphone,2,21894.69,17320.8,0.05,43789.38,2189.47,41599.91,6958.31,Cash,1
TXN004252,2024-12-24,CUST0427,Geeta Bhatt,South,Bangalore,Sports,Cycle Helmet,1,1421.97,782.81,0.0,1421.97,0.0,1421.97,639.16,Debit Card,0
TXN004253,2023-02-21,CUST0393,Vijay Singh,West,Ahmedabad,Sports,Dumbbells Set,3,3478.57,2261.83,0.15,10435.71,1565.36,8870.35,2084.86,UPI,0
TXN004254,2024-01-19,CUST0433,Rekha Srivastava,North,Jaipur,Cosmetics,Lipstick,1,594.88,308.93,0.0,594.88,0.0,594.88,285.95,Credit Card,0
TXN004255,2023-06-08,CUST0426,Pallavi Shah,North,Chandigarh,Sports,Cycle Helmet,2,1385.67,795.94,0.05,2771.34,138.57,2632.77,1040.89,UPI,0
TXN004256,2024-06-14,CUST0315,Priya Patel,South,Mysore,Cosmetics,Foundation,2,928.84,519.97,0.0,1857.68,0.0,1857.68,817.74,Cash,1
TXN004257,2023-11-03,CUST0090,Ravi Chandra,South,Bangalore,Cosmetics,Hair Serum 100ml,4,754.95,406.18,0.05,3019.8,150.99,2868.81,1244.09,UPI,0
TXN004258,2023-06-10,CUST0022,Sanjay Yadav,Central,Varanasi,Cosmetics,Lipstick,1,644.91,311.83,0.15,644.91,96.74,548.17,236.34,UPI,0
TXN004259,2024-02-29,CUST0240,Suresh Pillai,Central,Raipur,Groceries,Whole Wheat Flour 5kg,1,264.98,194.67,0.0,264.98,0.0,264.98,70.31,Cash,0
TXN004260,2024-10-10,CUST0326,Mohit Saxena,East,Bhubaneswar,Groceries,Cooking Oil 1L,1,183.57,131.92,0.0,183.57,0.0,183.57,51.65,Credit Card,0
TXN004261,2024-04-20,CUST0066,Lakshmi Rao,South,Chennai,Furniture,Sofa Set,1,37219.97,24049.38,0.0,37219.97,0.0,37219.97,13170.59,Debit Card,0
TXN004262,2023-10-24,CUST0016,Pallavi Shah,East,Patna,Cosmetics,Lipstick,4,627.24,304.22,0.15,2508.96,376.34,2132.62,915.74,Cash,0
TXN004263,2023-04-13,CUST0284,Asha Pandey,South,Kochi,Furniture,Bookshelf,2,6724.37,4461.96,0.0,13448.74,0.0,13448.74,4524.82,Credit Card,1
TXN004264,2023-08-09,CUST0264,Geeta Bhatt,South,Hyderabad,Groceries,Tea Powder 500g,1,207.21,153.6,0.05,207.21,10.36,196.85,43.25,Credit Card,1
TXN004265,2024-06-20,CUST0114,Mohit Saxena,West,Ahmedabad,Furniture,Wardrobe,1,18812.86,12118.47,0.2,18812.86,3762.57,15050.29,2931.82,Net Banking,0
TXN004266,2023-04-26,CUST0247,Rahul Sharma,West,Surat,Electronics,Wireless Earbuds,3,3365.94,2182.24,0.05,10097.82,504.89,9592.93,3046.21,Cash,0
TXN004267,2023-04-02,CUST0313,Sanjay Yadav,North,Lucknow,Cosmetics,Hair Serum 100ml,3,680.17,389.66,0.0,2040.51,0.0,2040.51,871.53,Credit Card,0
TXN004268,2023-04-26,CUST0460,Sunita Mishra,West,Surat,Groceries,Basmati Rice 5kg,3,466.44,301.89,0.0,1399.32,0.0,1399.32,493.65,UPI,0
TXN004269,2024-01-09,CUST0425,Amit Kumar,West,Nagpur,Clothing,Men's T-Shirt,1,763.66,359.21,0.1,763.66,76.37,687.29,328.08,Cash,0
TXN004270,2024-08-15,CUST0385,Rahul Sharma,East,Bhubaneswar,Electronics,Laptop,1,43689.2,37972.92,0.0,43689.2,0.0,43689.2,5716.28,UPI,0
TXN004271,2024-08-02,CUST0479,Anita Verma,West,Surat,Cosmetics,Moisturiser 50g,1,513.43,278.03,0.0,513.43,0.0,513.43,235.4,UPI,0
TXN004272,2024-03-03,CUST0118,Swati Kapoor,North,Delhi,Groceries,Cooking Oil 1L,1,173.14,126.58,0.0,173.14,0.0,173.14,46.56,Net Banking,0
TXN004273,2024-05-02,CUST0193,Rekha Srivastava,East,Kolkata,Groceries,Cooking Oil 1L,1,174.62,127.82,0.2,174.62,34.92,139.7,11.88,Debit Card,0
TXN004274,2023-04-25,CUST0382,Amit Kumar,South,Mysore,Cosmetics,Moisturiser 50g,3,536.45,283.83,0.2,1609.35,321.87,1287.48,435.99,UPI,0
TXN004275,2024-12-26,CUST0286,Geeta Bhatt,Central,Gwalior,Groceries,Whole Wheat Flour 5kg,4,248.16,189.71,0.0,992.64,0.0,992.64,233.8,Net Banking,0
TXN004276,2023-12-11,CUST0235,Nisha Trivedi,Central,Gwalior,Furniture,Wooden Desk,1,12573.04,8415.2,0.1,12573.04,1257.3,11315.74,2900.54,Net Banking,0
TXN004277,2024-08-26,CUST0011,Rahul Sharma,South,Hyderabad,Groceries,Whole Wheat Flour 5kg,2,261.92,187.49,0.0,523.84,0.0,523.84,148.86,Cash,0
TXN004278,2024-08-28,CUST0107,Ravi Chandra,North,Delhi,Furniture,Sofa Set,1,36015.42,24432.3,0.0,36015.42,0.0,36015.42,11583.12,Cash,0
TXN004279,2024-03-26,CUST0291,Arjun Reddy,Central,Varanasi,Furniture,Wooden Desk,3,11718.11,8645.33,0.0,35154.33,0.0,35154.33,9218.34,Credit Card,1
TXN004280,2023-01-09,CUST0338,Anita Verma,South,Hyderabad,Cosmetics,Lipstick,1,653.72,311.76,0.2,653.72,130.74,522.98,211.22,Debit Card,0
TXN004281,2023-07-31,CUST0414,Priya Patel,West,Pune,Electronics,Smartphone,2,22095.1,17223.78,0.05,44190.2,2209.51,41980.69,7533.13,Cash,0
TXN004282,2023-04-08,CUST0187,Asha Pandey,North,Delhi,Furniture,Bookshelf,1,6293.87,4429.16,0.0,6293.87,0.0,6293.87,1864.71,Credit Card,0
TXN004283,2023-10-29,CUST0244,Amit Kumar,South,Bangalore,Groceries,Basmati Rice 5kg,2,448.52,310.99,0.1,897.04,89.7,807.34,185.36,UPI,1
TXN004284,2023-08-25,CUST0468,Priya Patel,Central,Indore,Groceries,Tea Powder 500g,3,220.57,156.68,0.0,661.71,0.0,661.71,191.67,Debit Card,0
TXN004285,2023-10-13,CUST0345,Arun Patil,South,Hyderabad,Furniture,Wooden Desk,2,12499.64,8645.89,0.0,24999.28,0.0,24999.28,7707.5,Credit Card,0
TXN004286,2024-03-16,CUST0339,Asha Pandey,South,Bangalore,Cosmetics,Hair Serum 100ml,1,728.68,410.4,0.05,728.68,36.43,692.25,281.85,UPI,0
TXN004287,2023-06-06,CUST0303,Suresh Pillai,West,Surat,Groceries,Basmati Rice 5kg,1,457.18,303.24,0.15,457.18,68.58,388.6,85.36,Debit Card,0
TXN004288,2024-01-29,CUST0495,Swati Kapoor,Central,Bhopal,Cosmetics,Sunscreen SPF50,2,436.17,273.77,0.0,872.34,0.0,872.34,324.8,UPI,0
TXN004289,2024-08-01,CUST0164,Kiran Bose,East,Kolkata,Furniture,Bookshelf,2,6271.87,4609.42,0.0,12543.74,0.0,12543.74,3324.9,Net Banking,0
TXN004290,2023-01-30,CUST0006,Nikhil Dubey,South,Bangalore,Sports,Cricket Bat,1,3025.92,1820.86,0.2,3025.92,605.18,2420.74,599.88,Credit Card,0
TXN004291,2024-02-23,CUST0420,Divya Iyer,South,Hyderabad,Cosmetics,Face Wash 100ml,1,290.54,161.53,0.05,290.54,14.53,276.01,114.48,UPI,0
TXN004292,2024-12-12,CUST0149,Deepak Tiwari,West,Pune,Sports,Badminton Racket,2,1638.73,877.24,0.15,3277.46,491.62,2785.84,1031.36,Debit Card,0
TXN004293,2023-10-05,CUST0378,Lakshmi Rao,South,Bangalore,Electronics,Smart TV,1,37528.09,27426.56,0.05,37528.09,1876.4,35651.69,8225.13,UPI,1
TXN004294,2023-05-05,CUST0206,Kavita Joshi,East,Guwahati,Cosmetics,Lipstick,1,647.02,310.03,0.0,647.02,0.0,647.02,336.99,Credit Card,0
TXN004295,2024-01-11,CUST0207,Swati Kapoor,South,Kochi,Clothing,Men's T-Shirt,1,814.58,350.12,0.05,814.58,40.73,773.85,423.73,Cash,0
TXN004296,2023-03-01,CUST0480,Kiran Bose,East,Kolkata,Furniture,Wardrobe,3,19768.97,11947.93,0.0,59306.91,0.0,59306.91,23463.12,Net Banking,0
TXN004297,2024-01-01,CUST0434,Pallavi Shah,East,Bhubaneswar,Furniture,Office Chair,2,8860.76,5755.61,0.2,17721.52,3544.3,14177.22,2666.0,Credit Card,0
TXN004298,2023-09-18,CUST0429,Sanjay Yadav,North,Lucknow,Electronics,Smartphone,1,23119.21,16504.28,0.2,23119.21,4623.84,18495.37,1991.09,Credit Card,0
TXN004299,2024-06-16,CUST0004,Rajesh Malhotra,South,Hyderabad,Sports,Running Shoes,2,4799.48,3230.74,0.0,9598.96,0.0,9598.96,3137.48,Net Banking,0
TXN004300,2024-02-01,CUST0329,Vijay Singh,Central,Gwalior,Electronics,Wireless Earbuds,1,3438.15,2223.36,0.15,3438.15,515.72,2922.43,699.07,UPI,0
TXN004301,2023-04-08,CUST0171,Rahul Sharma,Central,Indore,Sports,Cricket Bat,3,3242.78,1759.89,0.05,9728.34,486.42,9241.92,3962.25,Cash,0
TXN004302,2023-03-17,CUST0221,Nikhil Dubey,East,Guwahati,Furniture,Wardrobe,1,17121.5,12008.22,0.1,17121.5,1712.15,15409.35,3401.13,UPI,0
TXN004303,2023-11-24,CUST0087,Deepak Tiwari,South,Kochi,Clothing,Denim Jeans,2,2422.29,1201.32,0.0,4844.58,0.0,4844.58,2441.94,Cash,0
TXN004304,2024-02-18,CUST0315,Arun Patil,East,Kolkata,Furniture,Sofa Set,1,34304.81,23576.97,0.2,34304.81,6860.96,27443.85,3866.88,UPI,0
TXN004305,2024-08-06,CUST0402,Geeta Bhatt,South,Hyderabad,Clothing,Saree,3,5256.22,2489.01,0.0,15768.66,0.0,15768.66,8301.63,Debit Card,0
TXN004306,2023-09-10,CUST0224,Arun Patil,West,Ahmedabad,Electronics,Laptop,2,48564.23,38862.18,0.0,97128.46,0.0,97128.46,19404.1,UPI,0
TXN004307,2023-12-12,CUST0212,Anita Verma,South,Mysore,Electronics,Smart TV,2,34981.01,27056.38,0.0,69962.02,0.0,69962.02,15849.26,Net Banking,0
TXN004308,2023-07-19,CUST0243,Pooja Nair,South,Hyderabad,Electronics,Smartphone,2,21565.56,16900.3,0.15,43131.12,6469.67,36661.45,2860.85,Net Banking,0
TXN004309,2024-10-11,CUST0276,Vijay Singh,West,Ahmedabad,Furniture,Bookshelf,2,6857.35,4447.23,0.0,13714.7,0.0,13714.7,4820.24,Cash,0
TXN004310,2024-05-15,CUST0279,Lakshmi Rao,Central,Indore,Electronics,Smartphone,1,23851.15,17413.61,0.1,23851.15,2385.12,21466.03,4052.42,UPI,0
TXN004311,2023-02-10,CUST0280,Nikhil Dubey,East,Kolkata,Clothing,Men's T-Shirt,1,850.63,347.46,0.0,850.63,0.0,850.63,503.17,UPI,0
TXN004312,2024-03-04,CUST0041,Kavita Joshi,West,Pune,Sports,Running Shoes,2,5340.83,3160.29,0.05,10681.66,534.08,10147.58,3827.0,Debit Card,0
TXN004313,2023-12-14,CUST0374,Pallavi Shah,Central,Indore,Groceries,Basmati Rice 5kg,4,458.46,317.39,0.1,1833.84,183.38,1650.46,380.9,Net Banking,1
TXN004314,2024-03-07,CUST0256,Harish Agarwal,East,Guwahati,Clothing,Saree,2,5328.93,2556.5,0.2,10657.86,2131.57,8526.29,3413.29,Cash,0
TXN004315,2024-09-13,CUST0287,Sanjay Yadav,West,Surat,Cosmetics,Foundation,1,866.86,531.3,0.15,866.86,130.03,736.83,205.53,Credit Card,0
TXN004316,2023-05-05,CUST0470,Nisha Trivedi,North,Amritsar,Clothing,Saree,2,4790.27,2426.84,0.15,9580.54,1437.08,8143.46,3289.78,Debit Card,0
TXN004317,2023-09-09,CUST0418,Nisha Trivedi,Central,Indore,Furniture,Wardrobe,1,18411.2,12134.99,0.0,18411.2,0.0,18411.2,6276.21,Cash,0
TXN004318,2024-11-11,CUST0478,Sanjay Yadav,West,Surat,Groceries,Sugar 1kg,1,58.04,40.98,0.1,58.04,5.8,52.24,11.26,UPI,0
TXN004319,2024-06-04,CUST0252,Sunita Mishra,Central,Varanasi,Sports,Badminton Racket,1,1615.97,906.79,0.15,1615.97,242.4,1373.57,466.78,Debit Card,0
TXN004320,2024-08-17,CUST0151,Meera Das,North,Lucknow,Sports,Cricket Bat,2,3055.13,1849.89,0.2,6110.26,1222.05,4888.21,1188.43,Cash,0
TXN004321,2024-09-18,CUST0276,Swati Kapoor,West,Nagpur,Cosmetics,Moisturiser 50g,2,516.79,277.55,0.0,1033.58,0.0,1033.58,478.48,Credit Card,1
TXN004322,2024-05-20,CUST0293,Deepak Tiwari,West,Surat,Sports,Running Shoes,1,5155.47,3230.77,0.1,5155.47,515.55,4639.92,1409.15,Debit Card,0
TXN004323,2023-01-22,CUST0050,Sanjay Yadav,West,Ahmedabad,Electronics,Router,1,2793.08,1858.94,0.0,2793.08,0.0,2793.08,934.14,Credit Card,0
TXN004324,2024-03-29,CUST0308,Divya Iyer,East,Kolkata,Clothing,Women's Kurti,2,1299.77,612.21,0.0,2599.54,0.0,2599.54,1375.12,UPI,0
TXN004325,2023-09-12,CUST0291,Anita Verma,Central,Varanasi,Cosmetics,Face Wash 100ml,3,319.33,164.24,0.15,957.99,143.7,814.29,321.57,Net Banking,0
TXN004326,2023-11-05,CUST0385,Ravi Chandra,South,Mysore,Furniture,Dining Table,3,22365.93,14612.87,0.15,67097.79,10064.67,57033.12,13194.51,UPI,0
TXN004327,2024-01-21,CUST0062,Divya Iyer,South,Hyderabad,Groceries,Tea Powder 500g,1,230.78,157.06,0.2,230.78,46.16,184.62,27.56,Credit Card,1
TXN004328,2024-06-08,CUST0126,Nisha Trivedi,East,Ranchi,Cosmetics,Hair Serum 100ml,3,755.04,405.12,0.0,2265.12,0.0,2265.12,1049.76,Cash,0
TXN004329,2023-02-21,CUST0231,Priya Patel,East,Ranchi,Electronics,Tablet,2,19442.65,12828.14,0.15,38885.3,5832.8,33052.5,7396.22,Credit Card,0
TXN004330,2023-09-15,CUST0325,Vijay Singh,South,Kochi,Cosmetics,Moisturiser 50g,2,490.35,275.04,0.2,980.7,196.14,784.56,234.48,Debit Card,0
TXN004331,2024-10-03,CUST0438,Nisha Trivedi,Central,Gwalior,Furniture,Sofa Set,3,35771.71,24550.62,0.1,107315.13,10731.51,96583.62,22931.76,Debit Card,0
TXN004332,2024-10-19,CUST0393,Vijay Singh,North,Delhi,Electronics,Smart TV,3,33962.88,27635.59,0.1,101888.64,10188.86,91699.78,8793.01,Cash,0
TXN004333,2023-03-30,CUST0031,Rekha Srivastava,East,Kolkata,Cosmetics,Foundation,1,864.86,508.89,0.15,864.86,129.73,735.13,226.24,Debit Card,0
TXN004334,2023-03-24,CUST0142,Divya Iyer,West,Ahmedabad,Electronics,Wireless Earbuds,1,3533.11,2156.66,0.0,3533.11,0.0,3533.11,1376.45,UPI,0
TXN004335,2024-03-10,CUST0357,Arun Patil,Central,Varanasi,Sports,Running Shoes,2,5384.66,3188.81,0.0,10769.32,0.0,10769.32,4391.7,UPI,0
TXN004336,2024-11-23,CUST0438,Nikhil Dubey,West,Mumbai,Clothing,Men's T-Shirt,5,827.99,351.49,0.0,4139.95,0.0,4139.95,2382.5,Net Banking,0
TXN004337,2024-05-19,CUST0218,Arun Patil,West,Mumbai,Cosmetics,Foundation,2,877.14,518.08,0.2,1754.28,350.86,1403.42,367.26,Credit Card,0
TXN004338,2023-11-10,CUST0311,Asha Pandey,West,Nagpur,Groceries,Cooking Oil 1L,2,171.0,133.66,0.0,342.0,0.0,342.0,74.68,UPI,0
TXN004339,2023-02-10,CUST0278,Harish Agarwal,East,Guwahati,Groceries,Pulses 1kg,1,146.83,102.13,0.05,146.83,7.34,139.49,37.36,Debit Card,0
TXN004340,2024-06-07,CUST0298,Vijay Singh,East,Ranchi,Cosmetics,Moisturiser 50g,3,526.35,271.73,0.15,1579.05,236.86,1342.19,527.0,Credit Card,0
TXN004341,2024-02-17,CUST0440,Pooja Nair,North,Chandigarh,Furniture,Bookshelf,1,6947.72,4508.45,0.2,6947.72,1389.54,5558.18,1049.73,Debit Card,0
TXN004342,2024-12-11,CUST0148,Rohan Mehta,East,Bhubaneswar,Electronics,Wireless Earbuds,6,3400.24,2232.64,0.05,20401.44,1020.07,19381.37,5985.53,Cash,0
TXN004343,2023-04-25,CUST0386,Kavita Joshi,South,Chennai,Groceries,Sugar 1kg,1,53.39,41.8,0.0,53.39,0.0,53.39,11.59,Debit Card,0
TXN004344,2023-01-04,CUST0395,Ravi Chandra,East,Patna,Cosmetics,Sunscreen SPF50,2,470.99,265.67,0.0,941.98,0.0,941.98,410.64,Credit Card,0
TXN004345,2024-03-10,CUST0031,Lakshmi Rao,South,Hyderabad,Furniture,Sofa Set,1,36166.03,24439.87,0.1,36166.03,3616.6,32549.43,8109.56,Cash,0
TXN004346,2023-05-28,CUST0301,Kavita Joshi,Central,Gwalior,Cosmetics,Foundation,2,890.84,524.02,0.15,1781.68,267.25,1514.43,466.39,Net Banking,0
